transaction_amount,transaction_time,customer_age,fraudulent,merchant_category_Electronics,merchant_category_Fuel,merchant_category_Grocery,merchant_category_Restaurants,mode_of_payment_Debit Card,mode_of_payment_Net Banking,mode_of_payment_UPI
4169.08155987824,18,75,0,1,0,0,0,1,0,0
2205.004544810558,23,25,0,0,1,0,0,0,0,0
1515.1545805107112,15,66,1,0,0,0,1,0,0,1
1300.3778120988868,5,62,0,1,0,0,0,0,0,0
977.1460643408353,5,41,0,0,0,1,0,0,0,0
292.9496730841293,21,70,0,1,0,0,0,0,1,0
1715.5276542793931,2,45,0,0,0,1,0,1,0,0
1354.8872221932625,9,72,0,0,1,0,0,0,0,0
4832.2548424027045,0,60,0,1,0,0,0,0,0,0
2790.7555871189693,13,44,0,0,1,0,0,0,0,0
1739.6488099573853,3,18,0,1,0,0,0,0,1,0
2904.4356669635113,11,51,0,0,0,1,0,0,1,0
700.2875232217491,5,34,0,0,0,1,0,1,0,0
2222.9985272650033,10,54,0,1,0,0,0,0,0,0
3133.040435498214,11,79,0,0,0,1,0,0,0,0
2447.0446698032947,9,79,0,0,0,0,0,1,0,0
2011.8851092683497,17,55,0,0,0,0,0,1,0,0
4969.2727025539925,6,43,0,0,1,0,0,1,0,0
4402.17223693389,6,74,0,0,0,0,0,0,0,1
3118.9127610064033,10,41,1,0,0,0,0,1,0,0
2849.0399191055026,3,56,0,0,0,0,1,0,1,0
3105.1990967237975,19,77,0,0,0,0,1,0,0,1
1010.5539785730541,0,38,0,0,0,0,1,1,0,0
1978.7130276052715,12,47,0,0,0,0,1,0,1,0
202.1003667900421,17,64,0,0,0,1,0,1,0,0
2380.352457246699,8,68,0,0,1,0,0,1,0,0
2717.4077968685274,23,65,0,0,1,0,0,0,0,1
1142.6099318355318,23,74,0,0,0,0,0,0,1,0
4820.324091591741,8,30,0,0,1,0,0,0,0,0
4547.725781631524,22,54,0,0,0,0,0,1,0,0
3612.1054611022496,8,20,0,0,1,0,0,0,0,1
2669.266210682986,9,49,0,1,0,0,0,0,1,0
4350.495952440187,1,52,0,1,0,0,0,1,0,0
657.6084573981973,5,36,0,0,1,0,0,0,0,0
3953.5964224030504,14,31,0,0,0,1,0,0,1,0
628.4799657644072,2,65,0,0,0,0,0,0,1,0
3972.08225943428,10,39,0,0,1,0,0,0,0,1
1382.459003415528,5,34,0,0,0,0,0,1,0,0
4386.067452185854,2,76,0,0,0,0,1,1,0,0
4720.490258657862,23,21,0,0,1,0,0,0,1,0
748.2358671785526,10,62,0,0,0,1,0,1,0,0
2316.0646473016404,14,57,0,0,0,0,1,0,1,0
4905.031953922612,12,36,0,0,1,0,0,0,0,0
2419.6201426858674,19,54,0,1,0,0,0,0,0,1
4318.419874960153,9,19,0,0,1,0,0,1,0,0
2945.7139530459426,5,32,0,1,0,0,0,1,0,0
1879.7728900584113,14,19,0,1,0,0,0,0,0,1
1432.4888598517216,17,28,0,0,1,0,0,0,0,0
1020.0993399750059,17,62,0,0,1,0,0,0,0,0
3810.1819659315975,6,40,0,1,0,0,0,0,0,0
1935.7698315810242,14,27,0,0,0,0,0,0,0,0
2558.820933692752,17,20,0,0,0,0,1,0,0,0
2464.165772605904,17,22,0,0,0,1,0,0,1,0
2888.5087510194903,19,20,0,0,1,0,0,1,0,0
4328.557842394638,8,55,0,0,0,0,1,1,0,0
4903.79302119923,23,30,0,0,0,0,1,1,0,0
2040.8831218262155,1,59,0,0,0,0,0,0,1,0
4138.457015920983,7,36,0,0,0,0,1,0,0,1
3823.816334300315,19,57,0,0,1,0,0,0,0,0
2869.7771125205886,1,67,0,0,0,0,1,0,0,1
4780.455482341606,10,52,1,0,1,0,0,0,0,0
1006.3702050643719,6,41,0,0,1,0,0,0,0,0
550.774730496559,5,41,0,1,0,0,0,0,0,1
4270.540024942334,9,34,0,0,0,0,0,1,0,0
2198.5533340855727,4,57,0,0,0,1,0,0,1,0
4235.6094267642675,10,27,0,1,0,0,0,0,0,1
4465.985574951098,0,19,0,0,0,1,0,1,0,0
316.97568012726185,1,61,0,0,1,0,0,0,0,0
4417.906491115373,23,40,0,1,0,0,0,1,0,0
2244.3536815702637,0,23,0,0,0,0,1,0,0,0
2554.61028257614,18,19,0,0,0,0,1,0,0,0
3134.8295929105852,1,38,0,0,0,1,0,1,0,0
4632.2811206167835,20,72,0,0,1,0,0,0,0,0
100.48489167667132,19,73,0,0,0,1,0,0,1,0
2386.8331242474965,22,52,0,0,0,0,0,1,0,0
3440.1716019406504,20,66,0,0,0,0,1,0,0,1
3614.921253702651,23,46,0,1,0,0,0,0,0,0
3464.199495527854,3,24,0,1,0,0,0,0,0,0
676.5034713935687,11,46,0,1,0,0,0,0,1,0
1500.4809639165478,21,70,0,0,0,0,1,0,1,0
1796.7840494579823,19,54,0,0,1,0,0,0,0,1
4023.1638523591273,17,40,0,0,0,0,1,0,0,0
1397.4055627106923,0,50,0,0,0,0,1,0,0,1
1057.4712945166798,0,25,0,1,0,0,0,0,0,1
4787.45285509529,23,29,0,0,0,0,1,0,0,0
49.27210914177715,13,63,0,1,0,0,0,0,0,1
4989.115174131481,3,65,0,0,1,0,0,0,0,1
3385.7223877926913,4,27,0,0,0,0,0,0,1,0
4143.20415074834,10,32,0,1,0,0,0,0,1,0
1476.6238847492348,23,70,0,0,0,1,0,0,0,1
76.5048119469646,22,41,0,0,0,0,0,0,0,0
3690.6582452148427,12,43,0,0,1,0,0,0,1,0
4171.552262018376,15,64,0,0,0,0,0,0,0,1
3703.678279107828,23,59,0,1,0,0,0,1,0,0
718.5371850676888,12,70,0,0,1,0,0,1,0,0
3768.3724716735605,23,77,0,0,0,1,0,0,0,1
3845.769296627667,21,56,0,1,0,0,0,1,0,0
3294.4098757719244,1,75,0,1,0,0,0,0,1,0
3831.749084313953,15,20,0,0,1,0,0,0,0,0
4230.377591190272,5,19,0,0,1,0,0,0,0,1
3069.952550616105,13,23,0,0,0,0,0,0,1,0
447.58054627854693,0,38,0,0,0,1,0,0,0,0
2440.7009092877183,16,26,1,0,0,0,0,1,0,0
392.8584266846673,10,27,0,0,0,0,0,1,0,0
2040.6774400069921,18,53,0,1,0,0,0,1,0,0
2038.49691318251,2,76,0,0,1,0,0,1,0,0
334.7191714805067,10,20,0,1,0,0,0,0,1,0
1747.3585671775493,4,58,0,0,0,1,0,0,1,0
559.4355034626176,16,41,0,0,0,0,0,0,0,0
4042.1348739960645,21,39,0,0,0,1,0,0,0,1
4738.7016896925315,6,66,0,0,1,0,0,0,0,0
366.2207939134033,9,31,0,0,1,0,0,0,0,1
4775.800460422049,10,59,0,0,0,0,1,1,0,0
2615.270113687042,2,62,1,0,0,1,0,1,0,0
1501.3305613796,19,61,0,1,0,0,0,1,0,0
388.92606600443673,9,44,0,0,0,1,0,1,0,0
2505.618219011737,9,50,0,0,0,0,0,0,1,0
3973.60514473129,13,77,0,0,1,0,0,0,0,0
3536.8969539471573,11,39,0,0,1,0,0,0,0,1
255.87892726254896,14,46,0,0,0,1,0,0,0,1
369.14466766267805,9,36,0,0,0,1,0,0,1,0
2017.3520467500223,9,36,0,0,0,1,0,1,0,0
1479.9760177694766,18,23,0,0,0,0,0,0,0,0
1165.7596936649588,0,62,0,0,0,0,0,1,0,0
1408.6174720490244,23,36,0,1,0,0,0,0,1,0
4018.396302767939,9,30,0,0,0,1,0,0,0,1
4646.49412789111,1,76,0,1,0,0,0,0,1,0
2028.4879591651943,16,43,0,0,0,0,1,0,0,1
4531.024455651823,23,39,0,0,0,0,0,0,0,0
1610.8710277331704,6,38,0,0,1,0,0,0,0,1
2384.802746787239,6,53,0,0,0,0,1,0,0,0
1134.0148440909186,19,73,0,0,1,0,0,1,0,0
3204.1778306683404,8,19,0,0,0,0,1,1,0,0
4895.01067029817,21,64,0,1,0,0,0,0,1,0
3019.448014736676,1,61,0,1,0,0,0,0,0,0
1792.2813501471767,13,47,0,0,0,0,0,1,0,0
3240.8481427226893,16,44,0,0,1,0,0,0,0,0
618.9887889346109,0,24,0,0,0,0,1,1,0,0
4443.852105925666,8,37,0,0,0,1,0,1,0,0
2517.9043341452825,19,67,0,0,0,1,0,0,0,1
2249.501961488012,20,48,0,0,0,0,0,0,1,0
2931.3946183253283,18,40,0,0,1,0,0,0,0,1
3125.7953946330654,3,30,0,0,0,1,0,0,0,0
363.5201521014326,7,34,0,0,0,0,0,1,0,0
3414.673020010895,12,21,0,0,0,0,0,0,1,0
1213.4487431760704,3,74,0,0,1,0,0,1,0,0
3571.193399370416,8,31,0,0,0,1,0,1,0,0
4113.5612979490625,8,37,0,0,0,1,0,0,0,1
4020.7727452248387,21,77,0,0,0,1,0,0,0,0
2764.742332202406,17,30,0,1,0,0,0,0,1,0
2603.248612092202,11,20,0,0,0,1,0,0,1,0
718.6654268903616,9,43,0,0,0,0,1,0,1,0
3877.854021263662,10,43,0,1,0,0,0,0,0,0
1360.6898553313383,6,35,0,1,0,0,0,0,1,0
2485.993636975643,8,49,0,1,0,0,0,0,0,0
1424.949094172946,5,31,0,1,0,0,0,0,1,0
673.4726731834672,18,64,0,0,0,0,0,1,0,0
3149.6406959742244,15,20,0,0,0,0,1,0,0,0
276.3885139404046,14,18,0,0,1,0,0,0,0,1
3744.482944460369,6,43,0,0,0,1,0,0,1,0
1591.3460423292777,15,41,0,1,0,0,0,0,0,1
5.672791557404174,4,66,0,0,1,0,0,0,0,0
2558.090050489963,15,52,0,0,0,0,0,1,0,0
239.0252830953776,0,31,0,0,1,0,0,0,0,1
1384.466941315393,18,20,0,1,0,0,0,0,0,1
3536.347554841302,4,30,0,0,0,0,1,1,0,0
318.13466000121997,6,64,0,0,1,0,0,1,0,0
4197.495769318231,18,67,0,1,0,0,0,0,0,0
24.080513679622626,21,31,0,1,0,0,0,0,1,0
1237.8852266635017,4,38,0,0,0,1,0,0,0,1
3705.815760479597,16,43,1,0,0,1,0,0,0,1
1584.7693978978873,21,20,0,0,0,0,1,0,0,0
513.9524783897375,7,68,0,0,0,1,0,0,1,0
1804.3684244081373,0,57,0,0,0,0,1,0,0,0
1355.614465490705,1,21,0,0,0,0,0,0,0,1
4214.345951291972,14,53,0,0,0,0,0,0,0,1
1570.17284833779,19,68,0,0,0,1,0,1,0,0
3945.717696521156,17,60,0,0,0,0,0,1,0,0
4459.90136332962,10,18,0,0,1,0,0,0,1,0
2171.918010784765,9,57,0,0,1,0,0,0,0,1
4550.166003552688,23,64,0,0,1,0,0,0,0,1
1889.7036795461484,23,50,0,0,0,0,0,1,0,0
4820.5716903680905,3,24,0,0,1,0,0,0,0,0
451.00117500523675,4,70,0,0,0,0,1,0,0,0
3436.6612361836974,3,69,0,1,0,0,0,0,0,1
2471.6011320823586,12,69,0,0,0,1,0,0,0,1
1941.3057832509571,12,73,0,0,0,0,1,0,1,0
3165.3958343492613,17,28,0,0,1,0,0,0,1,0
3520.766172713484,23,44,0,1,0,0,0,1,0,0
26.79453190329389,1,78,0,0,0,1,0,0,0,1
838.9306782922577,15,31,0,0,0,0,1,0,0,0
3566.665022918422,0,39,0,0,0,1,0,0,1,0
3333.5951408231413,18,33,0,0,0,0,0,1,0,0
4830.407288117743,8,63,0,0,1,0,0,1,0,0
3806.383762302661,2,29,0,0,0,0,1,0,0,0
4754.109675118034,6,66,0,0,0,0,1,0,1,0
3514.1898051663607,9,63,0,1,0,0,0,0,0,0
1493.7707821540184,0,27,0,1,0,0,0,1,0,0
531.2977866430281,9,41,1,1,0,0,0,0,0,1
3910.2101974079533,20,78,0,0,0,1,0,0,0,0
3222.5253612722,8,63,0,0,1,0,0,1,0,0
245.68913190451465,14,35,1,0,0,1,0,0,0,1
1803.4520771753869,14,39,0,0,1,0,0,0,0,1
4784.215078344009,2,26,0,0,0,0,1,0,1,0
2504.503722822455,4,34,0,0,0,1,0,0,1,0
2166.4820344184245,8,55,0,0,0,1,0,1,0,0
2291.2095277706735,21,57,0,0,0,1,0,0,0,0
1048.3692064057927,8,75,0,0,0,0,0,0,0,1
1846.692318469652,22,30,0,0,1,0,0,0,1,0
1852.2172136559473,6,67,0,0,1,0,0,0,1,0
266.51332583642466,23,54,0,0,0,1,0,0,0,0
3839.000304447002,22,23,0,0,0,0,0,0,1,0
2085.4396373598756,11,38,0,0,0,1,0,1,0,0
4111.788534648034,8,68,0,0,1,0,0,0,0,0
4252.488265593877,5,53,0,0,0,0,1,0,0,1
1063.910303219797,22,24,0,0,0,0,0,1,0,0
3288.4806434397924,1,53,0,0,0,0,0,0,0,1
2364.0476117940934,8,42,0,0,0,1,0,0,0,1
4401.382905917818,16,28,0,0,0,0,1,0,1,0
1082.6246924863883,0,61,0,0,1,0,0,1,0,0
3390.676935548671,18,31,0,1,0,0,0,1,0,0
3040.721850652349,5,62,0,0,1,0,0,0,0,0
1480.0308804713047,4,46,0,0,1,0,0,1,0,0
687.3215137376072,1,27,0,0,0,0,1,0,0,0
3259.9406035839966,8,67,0,0,0,0,0,1,0,0
3694.2943033709917,13,65,0,0,1,0,0,0,0,1
1581.5585820979331,3,22,0,0,0,0,0,0,0,0
3225.9388570914575,3,25,0,0,0,0,1,1,0,0
1978.6788835194589,20,63,0,0,0,0,1,0,0,0
3567.4683819966754,14,22,0,0,0,1,0,0,1,0
1000.0802980957952,7,75,0,1,0,0,0,0,1,0
4451.6239381676905,3,77,0,0,0,0,1,0,0,0
1440.6109343455707,15,41,0,0,0,0,1,0,0,0
1842.0910088419837,20,57,0,0,0,0,0,0,0,1
295.16930064134715,3,74,0,0,0,0,1,1,0,0
562.0035005447755,15,43,0,0,1,0,0,0,1,0
2581.730204048079,21,23,0,0,0,1,0,0,1,0
1341.6254202562177,11,33,0,0,0,1,0,1,0,0
4178.223727582261,15,77,0,0,1,0,0,0,1,0
78.39347633149444,18,53,0,0,0,0,1,0,1,0
1898.5747731163212,7,29,0,1,0,0,0,0,0,0
1690.041006111618,5,28,0,0,0,0,1,0,1,0
101.54151643341717,9,20,0,0,0,1,0,0,1,0
626.2201530075486,4,61,0,1,0,0,0,0,1,0
2071.1451612185833,17,79,0,0,0,0,0,1,0,0
2466.858599314996,9,54,0,0,0,0,0,0,0,1
2024.4272875380711,9,23,0,0,0,0,1,0,0,0
2657.0337036684086,6,36,0,0,0,0,1,0,0,1
2977.682716153879,17,35,0,1,0,0,0,0,1,0
54.56948653353897,0,33,0,1,0,0,0,0,1,0
2323.1553214702517,6,40,0,0,0,0,1,0,1,0
4817.678708233504,20,60,0,0,0,1,0,0,0,1
2597.566239247096,0,54,0,0,0,0,0,1,0,0
3389.323625957471,14,26,0,1,0,0,0,1,0,0
1562.7599702948316,3,20,0,0,0,1,0,0,0,0
3871.086933873049,19,79,0,0,0,0,1,0,0,1
3865.7428019711947,9,25,0,0,1,0,0,1,0,0
2608.873758032424,22,55,0,1,0,0,0,0,0,0
4880.189047279672,8,21,0,0,1,0,0,0,1,0
632.1233227394537,1,29,1,0,0,1,0,0,1,0
89.65358612345706,13,61,0,0,0,0,0,0,0,0
3851.9402677266944,15,48,0,0,0,1,0,1,0,0
4036.741909137588,0,42,0,0,0,0,0,0,0,1
605.4351094572784,1,70,0,0,0,1,0,0,0,0
1331.5862506282374,6,33,0,1,0,0,0,1,0,0
92.6740550163114,9,59,0,1,0,0,0,0,0,0
1470.0765108489206,21,71,0,0,1,0,0,1,0,0
3866.8436602237643,19,31,0,0,0,1,0,0,1,0
2592.212835924332,0,30,0,0,0,1,0,0,0,0
1743.737487875599,12,58,0,0,1,0,0,0,0,1
1861.8377780571197,0,24,0,0,0,0,1,0,0,0
11.76136044876343,4,29,0,0,0,1,0,0,1,0
1502.5036351883532,15,54,0,0,0,1,0,0,1,0
3234.0614144814626,14,67,0,0,0,1,0,1,0,0
4871.101246862704,16,21,0,0,0,0,1,0,1,0
4236.068830784578,22,19,0,1,0,0,0,1,0,0
122.85684840441799,15,52,0,0,1,0,0,0,1,0
4493.310220350822,12,75,0,0,0,0,1,1,0,0
3917.0760744266368,10,61,0,0,0,0,0,0,0,1
3902.978737237047,16,20,0,0,0,0,0,1,0,0
2292.6888162228397,16,21,0,0,0,0,1,1,0,0
1993.0364383077415,1,55,0,0,0,0,1,0,0,1
1518.0640655217971,12,29,0,1,0,0,0,1,0,0
333.14582047705704,13,36,0,0,0,0,0,1,0,0
1145.035640651027,10,27,0,0,1,0,0,0,0,1
1236.785156715233,9,79,0,0,0,1,0,0,1,0
2422.964963202457,2,18,0,0,0,1,0,0,0,0
3738.4848109504865,16,34,0,1,0,0,0,1,0,0
2371.6800928477433,14,33,0,1,0,0,0,0,1,0
293.93302498856724,8,26,0,0,0,0,0,0,0,0
4789.160055936079,9,74,0,0,1,0,0,0,0,1
4713.907973875091,7,70,0,0,1,0,0,1,0,0
3927.0217680263,20,26,0,0,0,0,1,1,0,0
4956.682868313282,12,76,0,1,0,0,0,0,0,1
2724.6892523373135,17,72,0,0,0,1,0,1,0,0
4814.027909514764,4,26,0,0,0,1,0,0,0,0
382.64717788067014,5,29,0,0,0,0,0,0,0,0
1831.5753375655497,16,72,0,0,0,1,0,0,0,1
1130.7794336937952,10,58,0,0,1,0,0,1,0,0
983.1862552506788,19,32,0,0,1,0,0,0,1,0
708.3107297189171,15,19,0,1,0,0,0,1,0,0
3113.9561396221534,8,28,0,0,0,0,0,0,0,1
3907.702669457789,1,28,0,0,0,1,0,0,1,0
2893.6005051047014,4,25,0,1,0,0,0,0,0,0
739.0787343931073,0,72,0,0,0,0,1,0,0,0
4056.5632308176873,3,49,0,0,0,0,1,0,1,0
3181.5937622828237,3,23,0,0,0,1,0,0,1,0
1943.8877021043427,21,70,0,0,0,1,0,0,0,1
3372.2808262026347,2,37,0,0,0,1,0,1,0,0
1303.22537131795,8,56,0,0,1,0,0,0,0,0
1729.2350814285815,21,52,0,0,0,1,0,1,0,0
4587.841786444291,22,25,0,0,0,0,1,0,0,0
1456.0700058287448,11,67,0,0,0,1,0,1,0,0
2352.5913994488933,9,66,0,0,0,0,0,0,0,0
4451.254981293093,1,60,0,0,0,0,1,1,0,0
3540.0681445862997,10,51,0,0,0,0,0,0,0,1
315.70511469269024,9,74,0,0,0,0,1,0,0,0
740.7787061734568,21,70,0,1,0,0,0,0,0,1
44.168745905724506,5,76,0,0,0,0,1,0,0,0
3156.454342194671,17,73,0,0,0,0,1,0,0,0
2241.1287599250395,1,36,0,0,0,0,0,0,0,0
675.7028802568663,1,24,0,0,0,0,0,1,0,0
4789.880934678568,9,48,0,0,0,0,1,0,0,0
2650.6503211083714,15,35,0,0,0,0,1,0,0,1
1213.2570040938815,11,57,0,0,1,0,0,1,0,0
2505.514837917764,0,31,0,1,0,0,0,1,0,0
3399.7035620118636,20,56,0,1,0,0,0,0,0,0
385.8148937779546,7,77,0,0,0,1,0,0,1,0
1377.1455561642206,15,70,0,0,0,0,1,1,0,0
4035.792626965548,17,77,0,0,0,0,1,0,0,0
2301.026027661293,12,76,0,0,0,0,1,0,0,1
2735.152824451313,14,53,0,0,0,0,1,0,1,0
2166.915931036299,20,34,0,1,0,0,0,1,0,0
224.28021350181058,11,54,0,0,0,0,0,0,1,0
832.9201502016789,7,61,0,0,1,0,0,1,0,0
2230.480485515745,9,26,0,0,0,0,0,0,1,0
1049.8813997125994,13,75,0,0,0,0,0,0,1,0
254.6452481550953,4,37,0,1,0,0,0,0,0,1
4219.03007193886,17,62,0,0,1,0,0,0,1,0
4906.056683174758,18,74,0,0,0,0,1,0,0,1
3966.7486556137137,14,45,0,1,0,0,0,0,0,0
4269.655683914812,5,67,0,1,0,0,0,1,0,0
1213.6757659336417,10,37,0,0,1,0,0,0,0,1
4803.331742688433,20,58,0,0,0,1,0,1,0,0
988.6438937448747,10,53,0,1,0,0,0,0,0,1
4757.391902757352,19,70,0,0,0,0,0,1,0,0
4974.122373359925,19,44,0,0,0,0,0,0,0,1
3560.0554147015137,20,25,0,0,0,0,1,1,0,0
4905.81294030015,17,49,0,1,0,0,0,0,0,0
2849.851198937683,17,18,0,0,0,0,1,1,0,0
1301.4112069645712,9,34,0,1,0,0,0,0,0,0
2187.7944488997764,1,74,0,0,1,0,0,0,0,0
2969.8368722170358,8,26,0,1,0,0,0,0,0,0
370.04240232493987,13,37,0,0,0,1,0,0,1,0
3113.604606763144,18,62,0,0,0,0,0,1,0,0
4905.983294627661,9,49,0,0,1,0,0,0,1,0
954.5877106697195,22,19,0,0,0,0,0,0,1,0
3964.0126058604747,3,49,0,0,0,0,1,1,0,0
4539.954474929199,5,62,0,0,1,0,0,0,0,0
4718.789456137003,13,26,0,0,0,1,0,0,1,0
4800.877344005209,3,47,0,0,0,0,0,0,1,0
2609.6908954137525,14,37,0,1,0,0,0,0,0,1
4886.653000417561,15,55,1,1,0,0,0,1,0,0
3787.764484636522,6,77,0,1,0,0,0,0,1,0
812.5488240036246,16,18,0,0,1,0,0,1,0,0
2387.11603180751,18,77,0,0,0,1,0,1,0,0
3593.06422098316,18,74,0,0,0,1,0,0,1,0
1240.4648775163212,16,22,1,0,0,1,0,1,0,0
3204.8728418266924,5,52,0,0,0,0,0,0,0,0
3334.669392837863,10,53,0,0,1,0,0,0,1,0
817.6852203237867,15,18,0,1,0,0,0,0,1,0
2827.6011357015177,7,31,0,0,0,0,0,0,1,0
3859.2764203381453,10,26,0,0,0,1,0,0,0,1
2496.9838443570297,6,47,0,1,0,0,0,0,0,1
65.45506829665659,23,41,0,0,1,0,0,0,0,1
50.14715305106443,21,21,0,0,0,0,1,0,0,1
1788.361573130211,18,67,0,0,0,1,0,0,1,0
4631.339371816751,9,31,0,0,0,1,0,0,0,0
1147.2405141200259,8,42,0,0,0,1,0,1,0,0
3173.6466259140775,3,21,0,0,0,1,0,1,0,0
1114.2689741131362,22,42,0,1,0,0,0,0,1,0
1611.7415983494454,14,27,0,0,1,0,0,0,0,0
4240.970237559412,12,52,0,0,0,0,0,1,0,0
3645.6629041383844,1,72,0,1,0,0,0,0,0,0
481.5193901794871,1,24,0,0,1,0,0,0,1,0
2146.366594827236,15,59,0,0,0,0,0,0,0,1
150.702969408096,8,30,0,0,0,1,0,0,0,0
2407.04628228203,12,21,0,0,1,0,0,1,0,0
3313.857888446835,2,67,0,0,0,1,0,1,0,0
596.9206048727671,8,60,0,0,1,0,0,1,0,0
1447.9802698512824,12,74,0,0,0,0,1,0,0,1
1992.193944383274,20,53,0,0,0,1,0,0,0,0
4598.057468156969,21,73,0,0,0,1,0,0,0,0
4966.308802037705,1,31,0,0,0,1,0,1,0,0
229.3319384831012,7,35,0,1,0,0,0,0,0,0
3806.234577859483,8,25,0,0,0,0,0,1,0,0
1861.7617116797044,15,49,0,0,0,1,0,0,0,0
1965.3286402162528,1,44,0,0,0,1,0,0,0,1
3772.5535418683785,5,59,0,1,0,0,0,0,0,1
4592.540028566316,21,54,0,1,0,0,0,0,1,0
4754.888329540229,7,40,0,0,0,0,1,0,1,0
2887.7273172614123,4,24,0,0,1,0,0,0,1,0
1788.8201907060115,8,29,0,0,0,1,0,0,0,0
3938.8076838646025,0,42,0,0,1,0,0,0,0,1
1258.7519093951898,8,20,0,1,0,0,0,0,0,1
2822.5497740234214,9,43,0,1,0,0,0,0,0,1
1796.0994153167414,22,21,0,0,0,0,1,1,0,0
3284.872213170841,3,59,0,0,0,0,0,0,0,0
1205.792569903067,2,53,0,1,0,0,0,0,0,0
962.0067639454547,9,32,0,0,0,1,0,0,1,0
4591.604237943809,14,49,0,0,0,0,1,1,0,0
513.5093963329368,10,46,0,0,0,0,0,1,0,0
2532.259749135984,13,27,0,0,0,0,1,0,0,1
1108.1596509002295,5,38,0,1,0,0,0,0,1,0
199.45516681170892,11,79,0,0,0,0,0,0,0,0
184.91399736567482,12,71,0,0,1,0,0,1,0,0
880.2327516686075,16,33,0,0,0,0,0,0,0,1
4334.517920757471,15,64,0,0,0,1,0,0,0,0
1415.9813261652482,2,36,0,0,1,0,0,0,0,1
4752.543557023602,1,46,0,0,1,0,0,0,0,0
2910.2033534810216,10,69,0,0,0,1,0,0,0,1
2185.8878778949866,8,68,0,0,1,0,0,0,0,0
2902.543729173926,2,35,0,1,0,0,0,0,1,0
2585.9084342052074,17,75,0,0,0,0,0,0,0,0
3795.087387517839,19,61,0,0,0,0,0,0,0,0
1416.067849534397,14,74,0,0,0,1,0,0,0,0
1768.4867060435104,13,33,0,1,0,0,0,0,0,1
4471.001041153588,1,18,0,0,1,0,0,1,0,0
4732.550283186275,16,65,0,0,0,0,0,0,0,0
4463.32834629494,21,19,0,0,0,0,0,0,0,0
2100.1427298167814,7,73,0,0,0,0,0,0,1,0
3902.925687519374,9,32,0,0,0,0,0,0,0,0
2384.2969878389886,17,56,0,0,0,0,1,0,1,0
2490.2115614697805,18,45,0,0,0,1,0,0,0,0
1027.3771447411334,7,18,0,0,1,0,0,0,0,1
2957.69586477629,7,22,0,0,1,0,0,1,0,0
934.7488092779729,2,59,0,0,0,1,0,1,0,0
1661.165671840633,2,39,0,1,0,0,0,1,0,0
4275.875857091576,11,70,0,0,0,1,0,0,0,1
1039.343667008222,21,53,0,0,0,0,0,0,1,0
360.4356344412969,16,63,0,0,0,0,0,1,0,0
349.69292510101747,3,30,0,0,0,1,0,0,0,1
4704.218679913024,16,18,0,0,0,1,0,0,0,1
2537.067587619364,13,33,0,0,1,0,0,0,0,0
2050.0132987260067,18,72,0,0,1,0,0,0,1,0
4055.3385121345527,8,58,0,0,0,0,1,0,0,1
4179.950509913027,20,39,0,0,0,0,1,0,1,0
1664.294210412445,11,49,0,0,0,0,0,1,0,0
3469.6221970816073,4,33,0,0,0,0,1,1,0,0
3856.7584651801735,10,68,0,0,0,0,1,1,0,0
3274.9801808954426,19,32,0,1,0,0,0,0,0,0
762.2173986264963,2,75,0,0,0,1,0,0,0,0
4380.0360021677,20,63,0,0,1,0,0,0,1,0
2697.7772909163637,14,69,0,0,0,0,1,0,1,0
1415.9497697181685,13,59,0,0,1,0,0,0,0,0
2129.014786261281,10,70,0,0,0,0,1,0,0,1
192.66759654254236,19,29,0,0,0,0,1,0,1,0
643.6946721059757,7,77,0,0,0,0,0,0,1,0
3828.906018826725,3,18,0,1,0,0,0,1,0,0
5.058115603053875,11,70,0,0,0,1,0,0,1,0
2085.7463132690496,7,34,0,0,0,1,0,0,1,0
2614.938354522514,5,58,0,0,0,0,0,0,0,1
277.89892790485663,14,72,0,0,0,0,0,0,1,0
4865.525424046803,11,68,0,0,0,1,0,0,0,1
1134.4960295921114,15,74,0,0,0,1,0,1,0,0
1524.4726045832228,15,67,0,1,0,0,0,0,0,0
1523.1928487138616,20,45,0,0,0,0,1,1,0,0
1155.9312272761629,19,24,0,1,0,0,0,0,0,1
12.361741321125523,19,26,0,0,0,1,0,0,0,1
3648.077246469542,3,39,0,0,0,0,1,0,1,0
4834.393271497431,10,43,0,0,0,1,0,0,1,0
1125.3459490088,12,70,0,1,0,0,0,0,0,0
3316.920723058095,8,29,0,1,0,0,0,0,0,1
3710.7721531587817,3,24,0,1,0,0,0,0,0,1
4242.884768557171,11,63,0,0,0,0,1,1,0,0
2116.0328390829777,8,64,0,0,1,0,0,0,0,0
1518.139873673944,12,32,0,0,1,0,0,1,0,0
1629.8491944450404,15,55,0,0,0,1,0,0,1,0
3564.5435588270716,5,38,0,0,0,0,1,0,1,0
4084.813435195652,9,31,0,0,0,0,0,1,0,0
912.1617689442303,12,19,0,0,1,0,0,0,1,0
1857.8503357480372,6,25,0,0,0,0,1,1,0,0
4510.191282762004,18,62,1,0,0,0,1,0,0,1
4034.4341308752223,23,72,0,0,1,0,0,0,0,1
4924.367721798567,18,23,0,0,0,0,1,0,1,0
3772.4700571119934,16,54,0,0,0,0,1,0,0,0
1969.0100291344718,12,54,0,0,1,0,0,0,0,1
2955.2359808032156,12,74,0,1,0,0,0,0,1,0
